curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
racket,5.527638190954773,6.635472862588412,6.635472862588412,0.3157028842133715,1.1370699169086615,1.1370699169086615,0.0540995735728608,7.706475104699944,7.706475104699944,0.3666590864065793,5.539076008488957,5.539076008488957,0.2635384558071882
racket,6.030150753768844,6.8483304046786735,6.8483304046786735,0.3158170203437609,1.061678537690951,1.061678537690951,0.048960276815413,7.97546086763024,7.97546086763024,0.3677956725572781,5.799018243317821,5.799018243317821,0.2674270302835478
racket,6.532663316582914,7.038317422442358,7.038317422442358,0.3007301293440958,0.969815125046446,0.969815125046446,0.0414378338585747,8.228455384380407,8.228455384380407,0.3515818204158449,7.167510080502224,7.167510080502224,0.3062502163814845
racket,7.035175879396984,7.287107438120777,7.287107438120777,0.3126684170574098,0.9184317121166494,0.9184317121166494,0.0394072122637585,8.588077335667007,8.588077335667007,0.3684892213970285,6.512566807890709,6.512566807890709,0.2794351492818029
racket,7.537688442211055,7.533911308918534,7.533911308918534,0.3141275853928529,0.8644373583103083,0.8644373583103083,0.0360428479915796,8.988927253634486,8.988927253634486,0.374794697956371,6.59632710940383,6.59632710940383,0.2750348686591962
racket,8.040201005025125,7.788502492642577,7.788502492642577,0.3135387313433984,0.8202857964054594,0.8202857964054594,0.0330219279234914,9.35174485549836,9.35174485549836,0.3764695743000601,6.880106030306748,6.880106030306748,0.27696976643305
racket,8.542713567839195,8.061068590848848,8.061068590848848,0.313499033029638,0.7711550326151191,0.7711550326151191,0.0299906091005387,9.731746071418758,9.731746071418758,0.3784725249135355,7.149247066735674,7.149247066735674,0.2780378329562877
racket,9.045226130653266,8.328125749812664,8.328125749812664,0.3125895630965212,0.73473802737813,0.73473802737813,0.0275778063237933,10.154937263154851,10.154937263154851,0.3811574774112366,7.424565605917297,7.424565605917297,0.2786751531684487
racket,9.547738693467336,8.620022726686784,8.620022726686784,0.3123253902067807,0.6974346338797519,0.6974346338797519,0.0252698340917183,10.554878327609863,10.554878327609863,0.3824301393139038,7.727158291418864,7.727158291418864,0.2799746363875973
racket,10.050251256281406,8.96790620665087,8.96790620665087,0.3138839387016716,0.6997312880167847,0.6997312880167847,0.0244911585440774,10.940371151321044,10.940371151321044,0.3829218001062531,7.962762587942904,7.962762587942904,0.2787031026479978
racket,10.552763819095476,9.31136319971116,9.31136319971116,0.3150019263191769,0.693429446931768,0.693429446931768,0.0234586071733002,11.325700909790989,11.325700909790989,0.3831466485605119,8.229208850834487,8.229208850834487,0.2783928179470107
racket,11.055276381909549,9.733106236014336,9.733106236014336,0.3163639616014834,0.711208111250567,0.711208111250567,0.0231170409674347,11.789040673139889,11.789040673139889,0.3831898594752028,8.532179039618496,8.532179039618496,0.2773291379558791
racket,11.557788944723615,10.13297470537957,10.13297470537957,0.3183875359723758,0.7218426882604945,0.7218426882604945,0.0226809719314626,12.164807029100269,12.164807029100269,0.3822296066246411,8.806290729474464,8.806290729474464,0.2767018854715203
racket,12.060301507537687,10.590620932473591,10.590620932473591,0.3217452524685449,0.7304143278456084,0.7304143278456084,0.0221901382192553,12.5465990926333,12.5465990926333,0.3811682731749009,9.04853411019824,9.04853411019824,0.2748963361372988
racket,12.562814070351758,11.170231776463137,11.170231776463137,0.2931659418908931,0.7566363856208883,0.7566363856208883,0.019858139302612,13.007789382414648,13.007789382414648,0.3413931691416891,13.167421109031736,13.167421109031736,0.3455827496648058
